timestamp,device_id,battery_level,battery_health,battery_temperature,battery_current,battery_voltage,battery_power,battery_charging_status,battery_connection_status,screen_status,bright_level,bright_mode,screen_on_time,cpu_usage,cpu_temperature,ram_usage,rom_usage,network_mode,mobile_mode,mobile_status,wifi_status,wifi_intensity,gps_status,bluetooth,airplane_mode,foreground_app
2022-08-12 00:16:00,72deadc7f8553ef1,42.0,2.0,35.10666666666667,-0.4863518333333333,3.8045833333333334,-1.8499861661666666,3.0,0.0,1.0,18.0,0.0,12256.5,42.1,36.29333333333333,6004848776.533334,29458160981.333332,1.0,0.0,0.0,1.0,-48.25,3.0,0.0,0.0,156.0
2022-08-12 00:17:00,72deadc7f8553ef1,42.0,2.0,35.0,-0.6472078499999999,3.79175,-2.4538410494166665,3.0,0.0,1.0,18.0,0.0,12316.5,34.68333333333333,36.51166666666666,5989092010.666667,29457379054.933334,1.0,0.0,0.0,1.0,-59.15,3.0,0.0,0.0,156.0
2022-08-12 00:18:00,72deadc7f8553ef1,42.0,2.0,35.0,-0.7305167,3.7767,-2.7599129186,3.0,0.0,1.0,18.0,0.0,12376.5,42.71666666666667,36.76166666666666,6036388249.6,29459874679.466667,1.0,0.0,0.0,1.0,-61.4,3.0,0.0,0.0,156.0
2022-08-12 00:19:00,72deadc7f8553ef1,42.0,2.0,35.0,-0.5265210666666666,3.7838000000000003,-1.9925614050666667,3.0,0.0,1.0,18.0,0.0,12436.5,41.666666666666664,36.656666666666666,6067783270.4,29462946406.4,1.0,0.0,0.0,1.0,-62.35,3.0,0.0,0.0,156.0
2022-08-12 00:20:00,72deadc7f8553ef1,41.0,2.0,35.0,-0.7979482666666667,3.778566666666667,-3.0144169682500004,3.0,0.0,1.0,18.0,0.0,12496.5,37.93333333333333,36.765,6097150156.8,29466086400.0,1.0,0.0,0.0,1.0,-51.68333333333333,3.0,0.0,0.0,156.0
2022-08-12 00:21:00,72deadc7f8553ef1,41.0,2.0,35.0,-0.3824862833333333,3.7857,-1.4473443302166666,3.0,0.0,1.0,18.0,0.0,12556.5,37.06666666666667,36.48833333333333,6146098653.866667,29466178150.4,1.0,0.0,0.0,1.0,-51.88333333333333,3.0,0.0,0.0,156.0
2022-08-12 00:22:00,72deadc7f8553ef1,41.0,2.0,35.0,-0.44610113333333334,3.8032666666666666,-1.6971674989999999,3.0,0.0,1.0,18.0,0.0,12616.5,43.5,36.075,6167835989.333333,29465868492.8,1.0,0.0,0.0,1.0,-54.85,3.0,0.0,0.0,156.0
2022-08-12 00:23:00,72deadc7f8553ef1,41.0,2.0,34.74166666666667,-0.41109951666666666,3.804933333333333,-1.56437461135,3.0,0.0,1.0,18.0,0.0,12676.5,35.43333333333333,35.626666666666665,6189875950.933333,29466885188.266666,1.0,0.0,0.0,1.0,-51.5,3.0,0.0,0.0,156.0
2022-08-12 00:24:00,72deadc7f8553ef1,41.0,2.0,34.355000000000004,-0.31499771666666665,3.8027666666666664,-1.1978517788833334,3.0,0.0,1.0,18.0,0.0,12736.5,37.88333333333333,35.266666666666666,6159770009.6,29466862045.866665,1.0,0.0,0.0,1.0,-64.25,3.0,0.0,0.0,156.0
2022-08-12 00:25:00,72deadc7f8553ef1,41.0,2.0,34.2,-0.52166265,3.795933333333333,-1.9807635156,3.0,0.0,1.0,18.0,0.0,12796.5,39.71666666666667,35.193333333333335,6118813559.466666,29467185220.266666,1.0,0.0,0.0,1.0,-64.61666666666666,3.0,0.0,0.0,156.0
2022-08-12 00:26:00,72deadc7f8553ef1,41.0,2.0,34.335,-0.3101799333333333,3.7952999999999997,-1.177185825,3.0,0.0,1.0,18.0,0.0,12856.5,43.983333333333334,35.36,6153894570.666667,29463647368.533333,1.0,0.0,0.0,1.0,-64.56666666666666,3.0,0.0,0.0,156.0
2022-08-12 00:27:00,72deadc7f8553ef1,41.0,2.0,34.5,-0.48480553333333337,3.7982333333333336,-1.8405123063333333,3.0,0.0,1.0,18.0,0.0,12916.5,41.45,35.38666666666666,6174567150.933333,29463334912.0,1.0,0.0,0.0,1.0,-42.8,3.0,0.0,0.0,156.0
2022-08-12 00:28:00,72deadc7f8553ef1,40.0,2.0,34.5,-0.4805005333333333,3.7956,-1.82308157935,3.0,0.0,1.0,18.0,0.0,12976.5,49.6,36.675,6179956804.266666,29462200729.6,1.0,0.0,0.0,1.0,-42.45,3.0,0.0,0.0,161.35
